date,region,category,unit_price,quantity,discount_pct,revenue
2024-10-20,North,Electronics,185.32,4,0,741.3
2024-10-20,West,Electronics,150.71,1,0,150.71
2024-10-20,East,Home & Garden,47.9,1,15,40.71
2024-10-20,West,Electronics,269.57,1,0,269.57
2024-10-20,North,Electronics,237.27,1,20,189.82
2024-10-20,North,Electronics,214.07,2,0,428.14
2024-10-20,West,Books,22.91,4,0,91.64
2024-10-20,East,Clothing,29.94,1,0,29.94
2024-10-20,West,Clothing,49.52,1,0,49.52
2024-10-21,South,Clothing,47.03,4,0,188.11
2024-10-21,West,Sports,54.53,4,0,218.11
2024-10-21,South,Home & Garden,66.05,1,0,66.05
2024-10-21,South,Books,13.06,2,0,26.12
2024-10-21,South,Home & Garden,69.59,3,0,208.76
2024-10-21,North,Electronics,295.8,3,20,709.93
2024-10-21,West,Home & Garden,49.37,1,5,46.9
2024-10-21,North,Electronics,241.05,3,0,723.16
2024-10-21,West,Books,14.78,3,0,44.33
2024-10-21,South,Electronics,259.6,3,0,778.8
2024-10-21,North,Clothing,38.56,1,0,38.56
2024-10-21,North,Home & Garden,102.96,1,0,102.96
2024-10-21,East,Home & Garden,113.69,3,5,324.01
2024-10-21,West,Clothing,42.29,1,0,42.29
2024-10-21,East,Clothing,40.56,2,0,81.11
2024-10-21,North,Electronics,221.85,1,10,199.67
2024-10-21,East,Electronics,220.06,4,0,880.24
2024-10-21,South,Home & Garden,39.39,2,0,78.78
2024-10-21,West,Home & Garden,73.22,3,0,219.66
2024-10-21,North,Electronics,286.96,2,20,459.13
2024-10-22,South,Electronics,190.74,3,0,572.23
2024-10-22,East,Sports,60.01,1,15,51.01
2024-10-22,East,Books,19.99,2,0,39.98
2024-10-22,East,Sports,64.48,2,0,128.95
2024-10-22,North,Clothing,50.72,3,15,129.33
2024-10-22,North,Electronics,353.56,1,5,335.89
2024-10-22,North,Clothing,45.98,1,10,41.38
2024-10-22,North,Home & Garden,74.7,1,0,74.7
2024-10-22,South,Electronics,340.09,2,0,680.17
2024-10-22,South,Clothing,56.25,3,0,168.75
2024-10-22,East,Home & Garden,94.9,1,0,94.9
2024-10-22,West,Home & Garden,69.83,2,0,139.66
2024-10-22,East,Electronics,260.67,2,20,417.07
2024-10-22,West,Electronics,221.25,3,0,663.74
2024-10-22,South,Electronics,295.94,3,0,887.81
2024-10-22,West,Home & Garden,82.03,3,0,246.09
2024-10-22,West,Books,18.66,3,20,44.78
2024-10-23,South,Sports,54.38,2,0,108.76
2024-10-23,South,Sports,72.98,3,0,218.93
2024-10-23,North,Sports,47.89,1,0,47.89
2024-10-23,West,Books,18.33,1,5,17.42
2024-10-23,North,Books,17.14,2,5,32.57
2024-10-23,North,Sports,24.2,1,0,24.2
2024-10-23,North,Sports,48.96,1,0,48.96
2024-10-23,South,Electronics,311.94,4,0,1247.76
2024-10-23,North,Home & Garden,29.39,2,0,58.78
2024-10-23,East,Clothing,31.02,3,0,93.06
2024-10-23,North,Books,24.39,2,0,48.78
2024-10-24,South,Clothing,31.14,2,0,62.28
2024-10-24,South,Home & Garden,73.93,1,5,70.23
2024-10-24,North,Sports,64.78,3,0,194.33
2024-10-24,South,Home & Garden,66.14,1,0,66.14
2024-10-24,East,Clothing,36.9,4,0,147.59
2024-10-24,West,Books,22.66,1,5,21.53
2024-10-24,South,Sports,38.8,3,0,116.4
2024-10-24,North,Electronics,336.12,3,10,907.52
2024-10-24,East,Electronics,375.5,1,0,375.5
2024-10-24,North,Clothing,36.0,4,10,129.6
2024-10-24,East,Clothing,23.88,1,10,21.49
2024-10-24,West,Electronics,308.45,3,0,925.36
2024-10-24,South,Sports,52.0,3,0,156.01
2024-10-24,South,Sports,63.79,3,5,181.81
2024-10-24,North,Sports,83.97,3,0,251.92
2024-10-25,West,Sports,83.66,1,0,83.66
2024-10-25,South,Home & Garden,69.89,1,0,69.89
2024-10-25,South,Clothing,43.99,2,0,87.98
2024-10-25,North,Clothing,11.84,1,5,11.25
2024-10-25,East,Home & Garden,71.94,4,5,273.38
2024-10-25,West,Books,20.33,3,0,61.0
2024-10-25,East,Clothing,37.81,4,0,151.23
2024-10-25,North,Electronics,302.96,3,0,908.89
2024-10-25,South,Books,19.82,1,0,19.82
2024-10-25,West,Electronics,185.65,1,10,167.09
2024-10-25,East,Sports,96.99,4,0,387.95
2024-10-25,East,Books,22.67,4,5,86.15
2024-10-25,West,Books,14.25,2,0,28.51
2024-10-25,South,Home & Garden,90.36,3,15,230.42
2024-10-25,North,Sports,48.93,1,5,46.48
2024-10-25,South,Home & Garden,84.49,4,0,337.94
2024-10-25,West,Clothing,35.61,2,5,67.66
2024-10-25,South,Clothing,36.82,2,10,66.28
2024-10-25,East,Clothing,47.97,1,0,47.97
2024-10-25,North,Sports,66.31,2,5,125.98
2024-10-25,West,Home & Garden,74.86,2,5,142.24
2024-10-25,South,Electronics,225.01,4,0,900.05
2024-10-25,East,Home & Garden,66.16,2,10,119.08
2024-10-25,East,Books,19.04,1,0,19.04
2024-10-25,West,Books,27.38,4,0,109.54
2024-10-26,East,Home & Garden,65.57,2,0,131.14
2024-10-26,East,Electronics,150.62,2,10,271.12
2024-10-26,South,Sports,70.33,2,20,112.53
2024-10-26,West,Clothing,45.49,3,0,136.47
2024-10-26,North,Electronics,241.7,1,15,205.44
2024-10-26,West,Electronics,220.46,2,0,440.92
2024-10-26,West,Home & Garden,77.61,3,0,232.83
2024-10-26,South,Books,16.36,3,0,49.08
2024-10-26,East,Home & Garden,58.15,2,0,116.3
2024-10-26,South,Books,23.08,2,0,46.16
2024-10-26,North,Clothing,50.63,3,0,151.9
2024-10-26,East,Clothing,49.46,1,15,42.04
2024-10-26,East,Books,23.11,1,0,23.11
2024-10-26,West,Clothing,51.41,4,0,205.64
2024-10-26,South,Home & Garden,92.42,3,10,249.55
2024-10-26,East,Electronics,234.12,2,0,468.25
2024-10-26,South,Clothing,51.74,2,0,103.48
2024-10-26,North,Books,25.23,2,0,50.46
2024-10-26,East,Clothing,32.67,3,0,98.01
2024-10-26,East,Sports,19.65,3,0,58.94
2024-10-26,North,Clothing,41.94,1,20,33.55
2024-10-26,East,Sports,62.94,4,0,251.77
2024-10-26,East,Electronics,193.74,2,0,387.48
2024-10-27,North,Home & Garden,76.5,1,0,76.5
2024-10-27,West,Sports,61.26,4,10,220.53
2024-10-27,North,Clothing,48.43,2,0,96.85
2024-10-27,North,Electronics,234.79,3,0,704.36
2024-10-27,East,Home & Garden,84.17,1,5,79.96
2024-10-27,South,Home & Garden,35.27,2,0,70.53
2024-10-27,North,Sports,51.68,3,0,155.05
2024-10-27,North,Sports,72.01,1,10,64.8
2024-10-27,East,Electronics,314.44,4,10,1131.98
2024-10-27,South,Home & Garden,97.49,4,0,389.97
2024-10-27,East,Clothing,56.09,1,0,56.09
2024-10-27,South,Home & Garden,78.74,1,0,78.74
2024-10-27,West,Sports,56.04,3,0,168.13
2024-10-27,East,Electronics,256.52,2,0,513.04
2024-10-27,East,Home & Garden,65.95,3,0,197.85
2024-10-27,South,Electronics,106.58,2,0,213.16
2024-10-27,North,Electronics,244.72,2,0,489.45
2024-10-27,North,Clothing,37.66,3,0,112.97
2024-10-27,South,Clothing,38.6,3,0,115.79
2024-10-27,West,Sports,31.71,3,0,95.12
2024-10-27,North,Sports,59.57,1,0,59.57
2024-10-27,North,Books,14.25,2,0,28.51
2024-10-27,North,Sports,17.65,4,0,70.6
2024-10-27,East,Books,25.49,4,0,101.98
2024-10-27,South,Sports,83.73,1,0,83.73
2024-10-28,East,Books,26.06,3,0,78.18
2024-10-28,East,Clothing,42.07,1,5,39.97
2024-10-28,East,Electronics,342.62,4,0,1370.49
2024-10-28,South,Electronics,182.6,3,0,547.81
2024-10-28,East,Home & Garden,110.2,1,0,110.2
2024-10-28,South,Books,18.3,3,10,49.41
2024-10-28,North,Electronics,301.56,2,0,603.13
2024-10-28,South,Home & Garden,83.62,1,10,75.26
2024-10-28,South,Electronics,282.56,3,0,847.69
2024-10-28,South,Home & Garden,115.98,3,0,347.95
2024-10-28,East,Electronics,262.54,4,0,1050.16
2024-10-28,North,Clothing,56.08,4,0,224.31
2024-10-28,East,Clothing,59.91,4,0,239.65
2024-10-28,North,Books,22.36,2,0,44.72
2024-10-28,East,Electronics,214.94,1,20,171.95
2024-10-28,North,Clothing,46.8,4,0,187.21
2024-10-28,North,Clothing,38.43,3,10,103.77
2024-10-28,North,Home & Garden,77.0,3,0,230.99
2024-10-28,North,Home & Garden,74.91,3,0,224.74
2024-10-28,West,Electronics,345.78,1,20,276.63
2024-10-28,East,Clothing,29.71,2,5,56.45
2024-10-28,East,Electronics,232.49,1,0,232.49
2024-10-29,South,Sports,68.41,4,0,273.65
2024-10-29,East,Home & Garden,103.61,3,5,295.28
2024-10-29,South,Sports,41.28,2,10,74.3
2024-10-29,West,Home & Garden,83.02,4,0,332.08
2024-10-29,East,Home & Garden,65.0,1,10,58.5
2024-10-29,North,Home & Garden,103.77,4,0,415.09
2024-10-29,South,Electronics,353.9,1,0,353.9
2024-10-29,North,Home & Garden,56.55,4,0,226.21
2024-10-29,South,Clothing,53.36,1,15,45.36
2024-10-29,South,Home & Garden,55.83,1,0,55.83
2024-10-29,South,Home & Garden,66.71,2,0,133.43
2024-10-29,East,Clothing,56.39,4,0,225.58
2024-10-29,South,Books,18.51,3,0,55.52
2024-10-30,East,Electronics,287.03,4,0,1148.11
2024-10-30,West,Sports,70.56,3,0,211.67
2024-10-30,North,Clothing,38.52,1,0,38.52
2024-10-30,North,Clothing,36.24,4,0,144.96
2024-10-30,North,Sports,71.8,1,0,71.8
2024-10-30,East,Clothing,51.64,2,0,103.29
2024-10-30,East,Electronics,273.51,2,0,547.03
2024-10-30,North,Clothing,33.16,1,0,33.16
2024-10-30,East,Electronics,292.28,2,10,526.11
2024-10-30,North,Electronics,213.7,1,20,170.96
2024-10-30,East,Electronics,143.67,2,0,287.34
2024-10-30,East,Clothing,34.47,3,0,103.41
2024-10-30,East,Electronics,353.03,4,5,1341.5
2024-10-30,East,Electronics,297.22,1,0,297.22
2024-10-30,West,Electronics,243.94,4,20,780.6
2024-10-30,East,Sports,59.32,4,0,237.27
2024-10-31,West,Sports,37.22,3,0,111.65
2024-10-31,West,Home & Garden,58.45,2,10,105.21
2024-10-31,North,Books,20.41,1,5,19.39
2024-10-31,North,Clothing,23.15,2,0,46.3
2024-10-31,North,Clothing,72.64,1,5,69.01
2024-10-31,South,Clothing,41.61,2,0,83.22
2024-10-31,West,Clothing,34.7,3,20,83.28
2024-10-31,East,Clothing,56.6,2,0,113.19
2024-10-31,West,Home & Garden,111.86,3,15,285.25
2024-10-31,North,Home & Garden,59.24,1,0,59.24
2024-10-31,West,Clothing,47.09,2,15,80.05
2024-10-31,West,Clothing,28.46,1,0,28.46
2024-10-31,East,Books,17.16,3,10,46.32
2024-10-31,West,Clothing,46.46,4,0,185.84
2024-10-31,South,Clothing,34.61,1,0,34.61
2024-10-31,South,Electronics,102.52,3,0,307.57
2024-10-31,East,Clothing,50.18,2,0,100.36
2024-11-01,East,Electronics,498.37,4,0,1993.46
2024-11-01,East,Books,25.4,3,5,72.38
2024-11-01,West,Home & Garden,129.9,4,0,519.58
2024-11-01,North,Books,31.59,3,0,94.76
2024-11-01,North,Books,32.12,2,0,64.25
2024-11-01,South,Sports,69.19,1,15,58.81
2024-11-01,West,Home & Garden,110.39,2,0,220.78
2024-11-01,South,Home & Garden,121.43,2,0,242.87
2024-11-01,North,Clothing,87.87,4,15,298.75
2024-11-01,South,Books,25.67,3,0,77.02
2024-11-01,South,Clothing,81.55,2,0,163.11
2024-11-01,East,Home & Garden,117.27,1,0,117.27
2024-11-02,North,Electronics,394.41,2,0,788.81
2024-11-02,East,Clothing,77.82,3,0,233.47
2024-11-02,West,Home & Garden,53.65,1,0,53.65
2024-11-02,West,Home & Garden,116.1,2,0,232.2
2024-11-02,North,Electronics,437.27,3,0,1311.8
2024-11-02,East,Home & Garden,103.12,4,0,412.49
2024-11-02,East,Home & Garden,82.25,4,20,263.22
2024-11-02,East,Home & Garden,156.61,4,0,626.43
2024-11-02,South,Electronics,147.88,4,5,561.94
2024-11-02,East,Books,24.96,1,0,24.96
2024-11-02,South,Home & Garden,105.74,4,5,401.83
2024-11-02,North,Home & Garden,124.09,1,0,124.09
2024-11-02,South,Sports,79.14,3,15,201.81
2024-11-02,North,Home & Garden,149.56,3,0,448.69
2024-11-02,East,Electronics,302.26,3,0,906.79
2024-11-02,East,Home & Garden,155.84,1,0,155.84
2024-11-02,South,Home & Garden,129.38,3,0,388.15
2024-11-02,West,Home & Garden,117.48,4,20,375.94
2024-11-02,South,Electronics,168.33,1,0,168.33
2024-11-02,North,Electronics,303.7,3,10,820.0
2024-11-02,North,Home & Garden,105.9,4,0,423.62
2024-11-02,North,Clothing,72.68,3,0,218.04
2024-11-02,West,Sports,80.88,2,10,145.58
2024-11-02,North,Books,29.97,2,0,59.94
2024-11-02,South,Home & Garden,84.29,4,0,337.17
2024-11-02,East,Electronics,296.32,3,0,888.95
2024-11-02,South,Clothing,55.51,1,0,55.51
2024-11-02,South,Electronics,402.3,3,0,1206.89
2024-11-02,North,Electronics,477.83,1,0,477.83
2024-11-02,North,Electronics,334.65,2,10,602.37
2024-11-03,West,Books,25.07,4,0,100.29
2024-11-03,North,Books,29.25,1,0,29.25
2024-11-03,North,Electronics,283.09,3,20,679.41
2024-11-03,East,Clothing,79.87,3,10,215.64
2024-11-03,West,Clothing,79.36,3,0,238.07
2024-11-03,West,Clothing,66.69,2,0,133.39
2024-11-03,South,Books,32.21,3,10,86.96
2024-11-03,South,Home & Garden,112.02,4,0,448.07
2024-11-03,North,Books,14.94,2,0,29.88
2024-11-03,West,Books,24.2,3,10,65.34
2024-11-03,West,Books,25.14,2,0,50.28
2024-11-03,North,Clothing,66.09,1,10,59.48
2024-11-03,West,Electronics,411.73,2,0,823.45
2024-11-03,North,Home & Garden,140.66,2,0,281.31
2024-11-03,East,Sports,103.05,2,0,206.11
2024-11-03,East,Clothing,66.36,3,5,189.13
2024-11-03,South,Home & Garden,161.09,2,0,322.18
2024-11-03,North,Clothing,60.12,2,0,120.24
2024-11-03,North,Electronics,289.34,4,0,1157.35
2024-11-03,North,Books,28.98,1,20,23.18
2024-11-03,North,Home & Garden,102.75,4,10,369.91
2024-11-03,West,Books,21.63,2,0,43.25
2024-11-03,West,Sports,51.45,1,15,43.73
2024-11-03,South,Home & Garden,111.85,4,0,447.39
2024-11-03,South,Sports,56.31,4,0,225.25
2024-11-03,East,Electronics,394.61,3,5,1124.64
2024-11-03,West,Home & Garden,178.94,3,0,536.81
2024-11-03,West,Electronics,179.39,4,0,717.54
2024-11-03,South,Home & Garden,124.6,2,0,249.21
2024-11-04,North,Home & Garden,123.33,2,0,246.67
2024-11-04,North,Electronics,277.56,1,0,277.56
2024-11-04,West,Sports,92.46,1,0,92.46
2024-11-04,North,Sports,84.34,2,0,168.68
2024-11-04,North,Electronics,321.5,3,0,964.51
2024-11-04,North,Sports,69.25,1,0,69.25
2024-11-04,South,Clothing,56.64,2,5,107.62
2024-11-04,East,Home & Garden,134.69,3,0,404.06
2024-11-04,North,Home & Garden,81.45,4,10,293.21
2024-11-04,West,Home & Garden,152.26,4,0,609.04
2024-11-04,East,Clothing,72.6,4,10,261.37
2024-11-04,North,Electronics,285.12,4,0,1140.48
2024-11-04,East,Home & Garden,149.32,1,0,149.32
2024-11-04,North,Home & Garden,122.05,2,0,244.1
2024-11-04,North,Electronics,320.13,1,0,320.13
2024-11-04,North,Electronics,458.17,4,0,1832.68
2024-11-04,West,Clothing,62.75,1,0,62.75
2024-11-04,South,Electronics,343.69,3,0,1031.08
2024-11-05,West,Electronics,204.71,2,0,409.42
2024-11-05,East,Clothing,56.9,3,10,153.62
2024-11-05,North,Home & Garden,160.55,4,0,642.19
2024-11-05,North,Electronics,461.77,1,20,369.42
2024-11-05,South,Books,19.41,1,0,19.41
2024-11-05,North,Sports,51.97,2,0,103.95
2024-11-05,North,Clothing,74.83,2,0,149.65
2024-11-05,West,Home & Garden,56.88,1,5,54.03
2024-11-05,North,Sports,90.11,3,0,270.32
2024-11-05,East,Home & Garden,97.89,4,0,391.58
2024-11-05,East,Sports,54.33,2,10,97.8
2024-11-05,North,Clothing,52.03,2,0,104.07
2024-11-05,North,Electronics,510.85,4,10,1839.08
2024-11-06,East,Electronics,309.85,4,5,1177.43
2024-11-06,North,Books,36.03,3,0,108.08
2024-11-06,East,Home & Garden,81.24,4,20,259.96
2024-11-06,North,Clothing,84.35,4,5,320.53
2024-11-06,North,Electronics,419.34,4,0,1677.34
2024-11-06,North,Electronics,418.28,2,0,836.57
2024-11-06,South,Electronics,260.27,3,0,780.81
2024-11-06,East,Sports,80.38,1,5,76.36
2024-11-06,West,Clothing,82.29,2,0,164.59
2024-11-06,North,Clothing,83.32,1,5,79.15
2024-11-06,North,Sports,111.88,1,0,111.88
2024-11-06,East,Electronics,288.8,3,0,866.39
2024-11-06,West,Electronics,311.73,3,5,888.44
2024-11-06,North,Electronics,367.1,2,0,734.2
2024-11-06,North,Electronics,365.69,4,0,1462.76
2024-11-07,North,Clothing,64.54,3,0,193.62
2024-11-07,South,Books,39.96,2,0,79.92
2024-11-07,South,Electronics,361.27,1,0,361.27
2024-11-07,South,Clothing,73.84,3,0,221.52
2024-11-07,East,Electronics,274.19,2,0,548.38
2024-11-07,East,Clothing,52.37,2,0,104.73
2024-11-07,West,Electronics,323.26,3,0,969.77
2024-11-07,South,Clothing,44.3,3,0,132.9
2024-11-07,West,Clothing,47.27,3,0,141.81
2024-11-07,North,Sports,66.81,3,0,200.44
2024-11-07,South,Electronics,366.36,2,0,732.73
2024-11-07,East,Home & Garden,128.43,2,10,231.17
2024-11-08,South,Electronics,388.4,2,20,621.44
2024-11-08,East,Home & Garden,163.53,4,0,654.13
2024-11-08,East,Electronics,551.58,2,0,1103.16
2024-11-08,East,Clothing,71.49,3,0,214.47
2024-11-08,North,Electronics,251.51,3,0,754.52
2024-11-08,North,Electronics,302.68,2,0,605.36
2024-11-08,South,Home & Garden,82.4,1,5,78.28
2024-11-08,South,Electronics,336.17,1,0,336.17
2024-11-08,North,Electronics,367.72,3,0,1103.15
2024-11-08,North,Clothing,65.91,3,15,168.07
2024-11-08,North,Electronics,342.66,2,0,685.32
2024-11-09,North,Books,27.79,2,5,52.8
2024-11-09,East,Clothing,65.67,3,20,157.62
2024-11-09,North,Home & Garden,95.17,1,0,95.17
2024-11-09,North,Sports,66.13,2,0,132.27
2024-11-09,East,Clothing,65.51,3,0,196.52
2024-11-09,East,Electronics,486.78,1,0,486.78
2024-11-09,South,Electronics,382.28,2,0,764.55
2024-11-09,East,Sports,92.32,2,15,156.95
2024-11-09,East,Electronics,435.8,1,0,435.8
2024-11-09,North,Clothing,45.2,2,5,85.88
2024-11-09,North,Electronics,247.19,3,5,704.48
2024-11-09,West,Sports,117.34,1,0,117.34
2024-11-09,West,Clothing,53.93,4,10,194.16
2024-11-09,East,Electronics,381.76,4,15,1297.99
2024-11-09,West,Sports,105.16,1,0,105.16
2024-11-09,North,Electronics,428.14,3,0,1284.41
2024-11-09,South,Electronics,342.23,2,0,684.45
2024-11-09,North,Sports,78.99,4,0,315.97
2024-11-09,West,Clothing,73.67,2,0,147.34
2024-11-09,East,Sports,76.56,1,0,76.56
2024-11-09,North,Clothing,97.8,3,5,278.73
2024-11-09,East,Home & Garden,125.63,1,20,100.5
2024-11-09,East,Electronics,394.98,1,0,394.98
2024-11-09,South,Books,28.33,4,5,107.67
2024-11-10,South,Clothing,47.46,4,0,189.83
2024-11-10,East,Electronics,399.37,1,5,379.41
2024-11-10,West,Electronics,365.39,3,0,1096.16
2024-11-10,North,Clothing,78.84,1,0,78.84
2024-11-10,North,Sports,101.51,4,0,406.06
2024-11-10,North,Home & Garden,108.67,2,0,217.33
2024-11-10,East,Books,35.07,4,0,140.3
2024-11-10,North,Clothing,67.27,2,0,134.54
2024-11-10,North,Home & Garden,112.81,1,10,101.53
2024-11-10,East,Home & Garden,145.14,2,0,290.27
2024-11-10,East,Sports,101.1,2,0,202.2
2024-11-10,West,Electronics,190.44,3,0,571.33
2024-11-10,North,Home & Garden,76.99,3,0,230.96
2024-11-10,West,Clothing,64.0,1,10,57.6
2024-11-10,South,Sports,81.79,2,0,163.57
2024-11-11,South,Electronics,375.78,2,0,751.55
2024-11-11,South,Sports,39.88,2,0,79.76
2024-11-11,North,Clothing,71.67,3,10,193.51
2024-11-11,West,Home & Garden,78.1,3,0,234.3
2024-11-11,East,Clothing,69.32,4,5,263.42
2024-11-11,North,Home & Garden,115.84,4,0,463.34
2024-11-11,West,Books,16.85,4,5,64.03
2024-11-11,South,Books,21.58,1,0,21.58
2024-11-11,North,Home & Garden,147.06,3,0,441.19
2024-11-11,East,Home & Garden,119.13,1,0,119.13
2024-11-11,South,Books,32.29,4,0,129.18
2024-11-11,West,Electronics,300.86,3,0,902.59
2024-11-11,East,Home & Garden,102.36,4,0,409.45
2024-11-11,West,Clothing,29.52,2,0,59.05
2024-11-11,East,Home & Garden,101.38,4,5,385.24
2024-11-11,South,Books,15.47,1,10,13.92
2024-11-11,South,Clothing,50.75,3,0,152.24
2024-11-11,North,Home & Garden,80.1,4,0,320.4
2024-11-12,East,Clothing,52.16,2,0,104.31
2024-11-12,West,Clothing,88.51,4,0,354.04
2024-11-12,North,Sports,80.74,4,5,306.8
2024-11-12,South,Electronics,209.84,2,0,419.68
2024-11-12,West,Electronics,263.02,3,0,789.05
2024-11-12,North,Clothing,81.65,2,0,163.3
2024-11-12,North,Home & Garden,155.92,3,15,397.6
2024-11-12,South,Clothing,72.56,3,5,206.79
2024-11-12,South,Electronics,296.38,2,0,592.76
2024-11-12,East,Home & Garden,104.77,4,0,419.07
2024-11-12,North,Sports,94.01,4,0,376.03
2024-11-12,North,Books,34.35,1,0,34.35
2024-11-12,South,Clothing,69.16,3,0,207.47
2024-11-12,West,Clothing,40.43,3,5,115.24
2024-11-13,South,Clothing,55.94,3,15,142.64
2024-11-13,West,Electronics,428.6,2,0,857.2
2024-11-13,West,Home & Garden,88.98,2,0,177.95
2024-11-13,South,Clothing,91.99,4,0,367.96
2024-11-13,North,Sports,84.59,3,5,241.08
2024-11-13,West,Electronics,257.17,1,0,257.17
2024-11-13,North,Home & Garden,101.35,1,0,101.35
2024-11-13,East,Clothing,58.99,3,0,176.98
2024-11-13,East,Electronics,364.61,4,0,1458.46
2024-11-14,East,Electronics,419.31,3,0,1257.92
2024-11-14,North,Electronics,269.47,4,0,1077.9
2024-11-14,South,Electronics,419.03,3,0,1257.08
2024-11-14,West,Electronics,392.35,1,0,392.35
2024-11-14,North,Electronics,360.86,4,15,1226.94
2024-11-14,West,Electronics,431.53,1,10,388.38
2024-11-14,South,Electronics,390.5,3,10,1054.35
2024-11-14,West,Electronics,314.02,1,10,282.62
2024-11-14,West,Electronics,234.31,4,0,937.26
2024-11-14,South,Books,28.29,2,0,56.58
2024-11-14,North,Clothing,49.16,4,10,176.96
2024-11-14,South,Home & Garden,133.35,2,0,266.7
2024-11-14,South,Sports,71.83,1,0,71.83
2024-11-14,North,Electronics,346.32,1,0,346.32
2024-11-14,North,Clothing,62.73,3,0,188.19
2024-11-14,East,Electronics,209.65,1,0,209.65
2024-11-14,North,Electronics,278.04,2,0,556.08
2024-11-14,North,Electronics,170.69,3,0,512.08
2024-11-14,West,Clothing,96.58,2,0,193.15
2024-11-14,East,Clothing,39.45,2,0,78.9
2024-11-14,West,Electronics,250.4,2,0,500.8
2024-11-14,North,Electronics,347.8,2,0,695.6
2024-11-14,West,Books,29.82,2,0,59.64
2024-11-14,South,Electronics,305.19,4,0,1220.76
2024-11-15,West,Clothing,59.75,4,0,238.99
2024-11-15,West,Clothing,75.31,3,0,225.94
2024-11-15,East,Clothing,45.5,1,0,45.5
2024-11-15,North,Home & Garden,71.12,4,0,284.46
2024-11-15,East,Clothing,58.66,2,0,117.31
2024-11-15,North,Sports,103.14,2,0,206.28
2024-11-15,East,Books,16.3,4,0,65.21
2024-11-15,North,Clothing,56.48,1,5,53.66
2024-11-15,West,Clothing,48.75,1,10,43.87
2024-11-15,West,Clothing,87.91,2,0,175.83
2024-11-15,North,Home & Garden,159.63,4,0,638.51
2024-11-15,North,Home & Garden,94.8,1,0,94.8
2024-11-15,South,Electronics,335.2,3,0,1005.6
2024-11-15,North,Sports,84.08,2,0,168.15
2024-11-15,North,Home & Garden,141.29,3,0,423.86
2024-11-15,South,Clothing,63.94,3,0,191.83
2024-11-15,South,Sports,78.53,4,0,314.12
2024-11-15,West,Electronics,386.09,2,0,772.18
2024-11-15,South,Clothing,60.46,1,0,60.46
2024-11-15,North,Electronics,495.5,2,5,941.45
2024-11-15,North,Home & Garden,146.47,3,0,439.4
2024-11-15,South,Electronics,193.79,1,0,193.79
2024-11-16,North,Electronics,316.5,3,15,807.06
2024-11-16,East,Books,31.89,4,0,127.56
2024-11-16,East,Electronics,344.19,2,0,688.39
2024-11-16,North,Electronics,305.39,1,20,244.32
2024-11-16,East,Clothing,59.04,4,0,236.16
2024-11-16,South,Home & Garden,82.93,4,0,331.7
2024-11-16,East,Home & Garden,81.73,1,0,81.73
2024-11-16,West,Sports,61.02,4,0,244.07
2024-11-16,South,Home & Garden,138.05,2,0,276.11
2024-11-16,West,Clothing,55.99,1,0,55.99
2024-11-16,North,Electronics,164.89,4,0,659.55
2024-11-16,East,Electronics,308.1,2,0,616.19
2024-11-16,West,Sports,50.94,4,0,203.75
2024-11-16,South,Home & Garden,123.54,2,0,247.09
2024-11-16,North,Books,30.64,4,10,110.29
2024-11-16,West,Clothing,50.95,3,0,152.86
2024-11-16,South,Home & Garden,151.9,4,10,546.83
2024-11-16,North,Electronics,208.17,1,0,208.17
2024-11-16,South,Clothing,79.09,1,10,71.18
2024-11-16,North,Clothing,63.34,4,0,253.35
2024-11-16,West,Sports,63.3,3,0,189.91
2024-11-16,South,Home & Garden,93.11,2,0,186.22
2024-11-16,North,Clothing,65.69,3,5,187.21
2024-11-16,South,Electronics,566.69,1,0,566.69
2024-11-17,North,Clothing,44.46,4,5,168.96
2024-11-17,North,Home & Garden,168.64,3,0,505.92
2024-11-17,South,Electronics,373.5,3,0,1120.49
2024-11-17,North,Electronics,348.11,2,0,696.23
2024-11-17,South,Sports,114.22,1,0,114.22
2024-11-17,North,Clothing,65.26,3,10,176.2
2024-11-17,West,Books,14.97,2,0,29.93
2024-11-17,South,Electronics,354.89,3,0,1064.67
2024-11-17,South,Sports,66.02,4,5,250.88
2024-11-17,North,Home & Garden,162.34,4,0,649.36
2024-11-17,South,Home & Garden,128.14,4,15,435.68
2024-11-17,South,Electronics,369.79,4,0,1479.14
2024-11-17,West,Home & Garden,106.1,2,0,212.21
2024-11-17,North,Electronics,183.26,2,0,366.52
2024-11-17,East,Electronics,442.41,1,0,442.41
2024-11-17,East,Electronics,404.79,1,0,404.79
2024-11-17,North,Sports,126.97,3,0,380.91
2024-11-17,South,Sports,77.77,1,0,77.77
2024-11-17,South,Electronics,555.21,4,0,2220.86
2024-11-17,South,Electronics,384.49,1,20,307.59
2024-11-17,East,Home & Garden,104.41,1,0,104.41
2024-11-17,East,Clothing,70.87,1,0,70.87
2024-11-17,East,Electronics,423.3,3,0,1269.91
2024-11-18,North,Electronics,431.06,1,0,431.06
2024-11-18,East,Clothing,56.63,1,0,56.63
2024-11-18,South,Sports,95.09,4,0,380.38
2024-11-18,North,Sports,77.75,2,0,155.5
2024-11-18,East,Home & Garden,150.96,2,0,301.93
2024-11-18,West,Electronics,342.29,2,5,650.35
2024-11-18,West,Electronics,238.48,1,15,202.71
2024-11-18,West,Home & Garden,167.72,1,5,159.34
